w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
-0.14545281,0.06447877,0.11668354,0.05685302,0.07104349,-0.36014873,-0.009903671,0.43643975,-0.25212514,-0.20283203,-0.09574565,-0.3689868,-0.03800705,0.18749225,0.19274265,-0.110703625,0.1093752,-0.1550979,-0.032479666,-0.44358903,0.13151202,0.1699253,0.18524952,-0.25643748,0.0559479,0.119552076,-0.20458646,0.05072845,-0.1806935,0.0682465,0.19377056,-0.0133855995,0.047356784,-0.11981133,-0.08132983,0.20805593,0.13898869,-0.0825979,-0.0727348,-0.3799869,0.064696155,-0.11221471,-0.17901576,0.14159694,0.1351839,-0.06626556,-0.15301803,-0.010932264,0.10940131,0.054953713,0.12078484,-0.12952322,-0.02072068,-0.0035808035,-0.049764458,0.12116011,0.025916139,-0.12605707,-0.13759616,0.041688863,-0.041538883,0.124048136,0.13000084,0.01695976,-0.16693874,0.14678565,0.055445928,0.23249157,-0.2078177,0.2539186,-0.12446145,0.23492482,0.1986521,0.056539617,0.23227425,-0.008007586,0.009445543,-0.14442115,-0.1945939,0.060736913,-0.047193408,0.003384437,-0.24611096,0.35728693,-0.05904613,0.016599488,0.022683157,0.17744876,0.17474344,0.11343439,0.2840734,0.18655442,0.048215456,0.020856136,0.43477744,0.28617394,0.06787032,-0.17109057,0.1881344,-0.1734477
-0.15565957,0.15961201,0.072306015,0.008166695,0.037124764,-0.35480073,0.010909344,0.37347773,-0.17733198,-0.19492434,-0.11456587,-0.2956929,-0.019803854,0.18416983,0.17569472,-0.17010537,0.09531685,-0.21045786,-0.012160278,-0.41056716,0.07334732,0.10315103,0.12779024,-0.17205565,0.04077855,0.073836446,-0.16157278,-0.036856864,-0.12236734,0.04613508,0.16046438,0.027116815,0.004997065,-0.09053583,-0.12049472,0.24036035,0.023163905,-0.11178608,-0.004344041,-0.45951468,0.0674748,-0.1537439,-0.124928236,0.073603764,0.1515623,-0.04340193,-0.12377427,-0.08228643,0.03163238,0.014788409,0.14862877,-0.087148696,-0.07758744,-0.036928006,-0.18657035,0.15287627,0.035534237,-0.13679767,-0.21794519,0.069804505,0.039733943,0.08264945,0.111038685,-0.0014338249,-0.068451285,0.10128807,0.06968554,0.25792745,-0.26160794,0.21687563,-0.17710261,0.17415771,0.123462625,0.061142366,0.23114489,0.06393958,-0.05851686,-0.030713242,-0.19601925,0.13295104,0.027589172,-0.019657556,-0.19956906,0.30091128,-0.06520317,0.042731643,0.086205445,0.19630876,0.25371394,0.080027804,0.24149922,0.15364519,-0.07724895,0.06688867,0.40920082,0.24436381,0.058166888,-0.21154553,0.08807898,-0.13868919
-0.126044,0.08073793,0.09276667,0.02545306,0.06270225,-0.33336982,-0.0034267954,0.38086852,-0.22038874,-0.1782417,-0.094065346,-0.32010928,-0.025996123,0.17677511,0.18169387,-0.10714282,0.09740854,-0.14898768,-0.022168392,-0.39897338,0.096036404,0.12297616,0.13925159,-0.20591335,0.047289826,0.10103599,-0.17721274,0.031201374,-0.16126117,0.055106707,0.16278693,-9.8595956e-05,0.034783,-0.10276003,-0.07986926,0.18492374,0.08857316,-0.08185707,-0.053445123,-0.34514084,0.056384277,-0.10360775,-0.14762537,0.117309354,0.12592277,-0.050213225,-0.13570125,-0.015102665,0.079155624,0.05056529,0.107747495,-0.12469457,-0.042060327,-0.007951105,-0.082831934,0.13113986,0.035596263,-0.09767201,-0.14572564,0.058309216,-0.023245547,0.10523269,0.09011418,0.025150025,-0.13596158,0.12235187,0.053434182,0.21346049,-0.1965127,0.22535583,-0.12925595,0.19314635,0.17570713,0.034632295,0.20230582,0.008639609,0.0013235044,-0.092112064,-0.17863889,0.062116362,-0.030470308,0.0045359996,-0.20849843,0.31752187,-0.045651674,0.041738726,0.03412608,0.17077589,0.1858004,0.087053694,0.24768618,0.1595755,0.018151503,0.039172195,0.3720366,0.24395803,0.06702848,-0.17303236,0.1495618,-0.14384702
-0.13022754,0.09963553,0.07213108,0.032088738,0.040937923,-0.29893488,0.0041441396,0.32494664,-0.16126388,-0.1669542,-0.09435381,-0.26122773,-0.018943466,0.15728876,0.14821373,-0.12844402,0.08065102,-0.14995216,-0.014945214,-0.35183537,0.069893256,0.11257817,0.13080911,-0.17103435,0.05311589,0.07279485,-0.14817101,0.010217351,-0.12898514,0.04993416,0.15148357,0.013538257,0.018345736,-0.08836302,-0.0969861,0.19273521,0.06307539,-0.088571176,-0.027049178,-0.36888796,0.047811404,-0.11576262,-0.12586384,0.08826581,0.124146886,-0.03819625,-0.110644616,-0.055217784,0.045882724,0.01660031,0.120260864,-0.07453231,-0.04608195,-0.02952685,-0.12336804,0.1117043,0.017792024,-0.11906307,-0.16267611,0.04710321,0.019571276,0.07714104,0.10741317,0.009285171,-0.09344991,0.098343834,0.05522231,0.2116752,-0.21216318,0.21028687,-0.12677117,0.1786384,0.12511349,0.060250983,0.2039664,0.041724727,-0.026210327,-0.06283258,-0.16048743,0.09360187,-0.002027769,-0.0154992975,-0.18990982,0.26665306,-0.062890455,0.020411754,0.061608844,0.15432039,0.18645637,0.08568103,0.22233336,0.14502952,-0.023201246,0.041612055,0.35818484,0.20854796,0.045518234,-0.15085931,0.10357629,-0.13511235
-0.12811892,0.093741484,0.080198154,-0.0021713832,0.038412794,-0.3373531,0.0059981653,0.37424728,-0.21768925,-0.1817357,-0.09200981,-0.32420418,-0.010252403,0.1827843,0.18509978,-0.11870273,0.097416416,-0.16521764,-0.026245577,-0.40135747,0.075146355,0.1049383,0.10936156,-0.18378714,0.03874274,0.0986821,-0.16402584,-0.0036693448,-0.15270308,0.04707282,0.15019415,0.0064688665,0.03944961,-0.092872515,-0.091630846,0.19876951,0.055783313,-0.09792932,-0.04564171,-0.3783265,0.049014546,-0.11396052,-0.13253517,0.111200005,0.13402325,-0.047720067,-0.13519584,-0.03186126,0.057353683,0.055262033,0.1094754,-0.124698706,-0.06744803,-0.013289232,-0.108742826,0.14061116,0.04355783,-0.10503617,-0.17179357,0.07691257,-0.0052397517,0.09650035,0.07938925,0.040258296,-0.11945454,0.12186469,0.05178594,0.22315413,-0.21458307,0.23097141,-0.14506632,0.1759447,0.17165306,0.020905333,0.19687414,0.02860914,-0.016251203,-0.061133053,-0.18754008,0.08261112,-0.010501858,0.0072081108,-0.20937029,0.3186542,-0.04942458,0.06432478,0.05690015,0.17854641,0.20241806,0.08808074,0.24082682,0.14905712,-0.012495928,0.06423144,0.37012106,0.2375048,0.07204496,-0.19271094,0.133119,-0.1269467
-0.1741951,0.023808895,0.1785692,0.12713775,0.081488505,-0.42508504,-0.0144249005,0.5573547,-0.29324248,-0.28733578,-0.0984314,-0.45420668,-0.06639186,0.23177226,0.19539264,-0.12127239,0.12805657,-0.14695941,-0.061762627,-0.55605406,0.20725313,0.26020813,0.3036749,-0.37164298,0.08602202,0.1701459,-0.24764965,0.12503769,-0.24105577,0.12288124,0.25150403,-0.019141208,0.06710143,-0.21092351,-0.10355663,0.2582429,0.2683224,-0.086315885,-0.12629244,-0.4607689,0.09351992,-0.13444173,-0.2619823,0.21497801,0.18688689,-0.10682031,-0.18839392,-0.0067541813,0.19240454,0.04643895,0.15692604,-0.113510795,0.030803096,-0.009066774,-0.015389623,0.109646246,-0.009947771,-0.18679498,-0.14678289,0.001717478,-0.047920782,0.14012346,0.22237471,-0.015050805,-0.22559027,0.2220842,0.053606916,0.3038898,-0.25075322,0.34950396,-0.111256406,0.35851687,0.23612496,0.14442423,0.32207078,-0.006624376,0.028858393,-0.24799936,-0.21645571,0.061420728,-0.10316771,0.0012262285,-0.34945926,0.4242673,-0.11911197,-0.059694085,0.038812123,0.20302992,0.16346285,0.17808728,0.38793483,0.24787167,0.10743979,-0.010161495,0.56158763,0.36698967,0.064092375,-0.17509171,0.26195648,-0.2553825
-0.15645672,0.10141398,0.10650969,0.04593126,0.0705633,-0.40127006,-0.005338996,0.4666817,-0.2542876,-0.22052437,-0.120016135,-0.37790364,-0.039015435,0.21083786,0.20881335,-0.14501071,0.11362604,-0.18449132,-0.037758846,-0.48664385,0.1232502,0.15783913,0.17995048,-0.25880602,0.05586835,0.11892511,-0.20494379,0.029619481,-0.1825069,0.07361254,0.20232831,-0.0030341956,0.03127931,-0.13597952,-0.11271555,0.24007966,0.11177596,-0.096541435,-0.052893545,-0.4492334,0.069409564,-0.14416546,-0.1754193,0.14053075,0.16087407,-0.06321805,-0.1616872,-0.04428672,0.08975749,0.048500393,0.14332882,-0.13245048,-0.045006935,-0.025282757,-0.10677643,0.14591914,0.032345064,-0.14204183,-0.18946877,0.056004763,-0.0067877118,0.116495095,0.14037517,0.0115250265,-0.14746362,0.16217002,0.072725855,0.28363055,-0.25716493,0.28460777,-0.15558887,0.23620929,0.19022243,0.07435716,0.26304996,0.023182025,-0.011569211,-0.109533496,-0.20985153,0.0952452,-0.030776389,-0.002757507,-0.26665705,0.36405057,-0.06757037,0.021410305,0.059654035,0.19922581,0.22558832,0.10842648,0.30784294,0.20215218,0.014326514,0.048729293,0.47666872,0.3065538,0.07150405,-0.20739096,0.16815367,-0.17997119
-0.13427848,0.14388597,0.042430572,-0.054061886,0.047323365,-0.3547224,0.0023958578,0.35324773,-0.1943426,-0.16733672,-0.105332986,-0.30508384,0.0037280833,0.18582337,0.20651299,-0.14393972,0.10025567,-0.212208,-0.02189502,-0.398875,0.037563145,0.05394103,0.055638675,-0.15020737,0.036478177,0.08012697,-0.15771846,-0.057203446,-0.13605304,0.035409287,0.136798,0.021182291,0.017104698,-0.06717064,-0.1336807,0.2048013,-0.035819475,-0.11480628,0.00050816825,-0.4211051,0.042947255,-0.13509965,-0.08690431,0.081924826,0.146044,-0.026872624,-0.12043939,-0.07149152,0.013472143,0.05136026,0.11079724,-0.14161304,-0.09836296,-0.040431503,-0.18272452,0.17953615,0.057874475,-0.09706644,-0.21046442,0.11488175,0.034542657,0.07254539,0.05285266,0.04765872,-0.06741291,0.1058113,0.054274563,0.24883652,-0.242829,0.21939272,-0.19401187,0.12577337,0.13801046,-0.005757596,0.18387881,0.035964392,-0.039843965,-0.0006254065,-0.20050228,0.10470785,0.030677708,0.0022732713,-0.19395047,0.31074888,-0.01594698,0.10366139,0.092652254,0.17928684,0.26521116,0.05969742,0.2211004,0.124326445,-0.072188675,0.10612165,0.3577133,0.23844898,0.08203238,-0.2335288,0.09278412,-0.09305505
-0.16926138,0.08533711,0.13374497,0.07396829,0.07475782,-0.40071043,-0.0048243636,0.48083454,-0.25477752,-0.23633282,-0.110011674,-0.39306244,-0.048289474,0.20824906,0.19971974,-0.13924251,0.11704417,-0.17411108,-0.026163502,-0.4900708,0.14769046,0.19187644,0.22221018,-0.2781603,0.06801116,0.12770173,-0.2183681,0.059230763,-0.19397138,0.07981866,0.21730325,0.0026058124,0.04069387,-0.14398883,-0.10120889,0.24458459,0.15641777,-0.10286213,-0.07430271,-0.44619617,0.078778625,-0.13164435,-0.2023915,0.14832595,0.16479483,-0.07628612,-0.15954293,-0.026664238,0.11708716,0.039322656,0.15402843,-0.11263116,-0.020534648,-0.013971804,-0.08502507,0.12982742,0.016187696,-0.15411487,-0.16852829,0.030438164,-0.020078108,0.13045798,0.16329859,-0.00457711,-0.1660964,0.15845113,0.062480748,0.27502874,-0.24339454,0.2778926,-0.1420094,0.27031493,0.19293912,0.09193266,0.27665406,0.014037765,-0.0069563687,-0.15304674,-0.21152952,0.081067786,-0.043447815,-0.0053104605,-0.2721613,0.3821223,-0.08377629,-0.0015705143,0.0471609,0.20191857,0.20660174,0.1285524,0.3190778,0.20753923,0.033476274,0.022830795,0.49538717,0.3133004,0.06080676,-0.19068243,0.19385703,-0.20640326
-0.16242164,0.11690666,0.095957905,0.05016006,0.050608806,-0.3651091,0.00433316,0.4148031,-0.20340434,-0.21129127,-0.11079265,-0.3286092,-0.0328721,0.18564057,0.17651886,-0.15656516,0.10231535,-0.18542312,-0.021720659,-0.43409535,0.106301256,0.14664415,0.17927903,-0.22410586,0.058278613,0.09418043,-0.18140405,0.0123750735,-0.1497062,0.059894495,0.18635026,0.010840042,0.01990538,-0.11884827,-0.11291858,0.23756862,0.09572622,-0.10114128,-0.03323801,-0.44658035,0.06751406,-0.14307666,-0.16363624,0.10776355,0.15394789,-0.05582056,-0.13321558,-0.0631735,0.06952729,0.021701079,0.14802249,-0.08791422,-0.044878356,-0.031702872,-0.13700369,0.12871367,0.018300924,-0.15160789,-0.19362564,0.0454513,0.016864285,0.095393166,0.14943764,-0.006415811,-0.11102857,0.12616983,0.06720169,0.26740634,-0.25514108,0.2456022,-0.15246588,0.22365189,0.15146917,0.08823965,0.24818629,0.042990297,-0.03794484,-0.09072819,-0.1956263,0.11012937,-0.0077630663,-0.02004071,-0.23372711,0.32199007,-0.0799994,0.005620818,0.069191135,0.19023532,0.22377245,0.106949106,0.27257478,0.17860088,-0.02244206,0.036105394,0.4454822,0.27232197,0.048525155,-0.18894246,0.13035433,-0.17023762
-0.16337724,0.016986437,0.16966915,0.107118525,0.08776915,-0.41938558,-0.024042474,0.5469344,-0.3067345,-0.2651247,-0.10493783,-0.45410156,-0.0645212,0.2280895,0.20340014,-0.10543808,0.12614004,-0.13857737,-0.05240087,-0.53782934,0.19640833,0.23824146,0.26878858,-0.3527767,0.07163875,0.17428951,-0.24972901,0.12046075,-0.23580192,0.11272465,0.23903081,-0.025036735,0.06818282,-0.19307712,-0.08599089,0.23644692,0.24162744,-0.0761934,-0.12602639,-0.4173737,0.08622693,-0.12693216,-0.2511846,0.21076381,0.16462256,-0.09954646,-0.18948247,0.0032189668,0.1800376,0.06439773,0.14044659,-0.1435074,0.022870284,-0.0008995414,-0.0030837394,0.12009463,0.00568174,-0.15586282,-0.13114159,0.021533348,-0.06157406,0.1497968,0.18512873,0.0044673667,-0.22628278,0.2151796,0.05037394,0.2837446,-0.21727821,0.33160117,-0.11016826,0.32718316,0.24553503,0.1054723,0.29680654,-0.024560269,0.04112799,-0.22851092,-0.20434247,0.04414487,-0.10924889,0.013568798,-0.32994407,0.42239892,-0.09377425,-0.03348538,0.014091389,0.19803354,0.16317002,0.15308662,0.3752986,0.23629181,0.11653099,0.0026608643,0.5223218,0.35244492,0.076238565,-0.17433284,0.2566137,-0.22988676
-0.14322397,0.09289774,0.12352358,0.021176998,0.07915963,-0.41614762,-0.007394851,0.47963518,-0.27545047,-0.22072655,-0.10541039,-0.4048649,-0.028572492,0.21966289,0.23469226,-0.12886494,0.115701675,-0.19258654,-0.037434693,-0.49933836,0.12042814,0.15352717,0.16810332,-0.24813932,0.040909372,0.13117526,-0.21618406,0.025927193,-0.20413497,0.06728824,0.19881848,-0.0099100135,0.057353694,-0.13599412,-0.10290201,0.23286822,0.10028069,-0.101873964,-0.0774723,-0.43104473,0.07276767,-0.12579261,-0.17489171,0.15474513,0.15630868,-0.0644286,-0.17451614,-0.02228619,0.09726284,0.06700875,0.13075624,-0.16316378,-0.053652406,-0.009736919,-0.08628723,0.17059709,0.049676776,-0.12505902,-0.17751259,0.07322733,-0.0338749,0.12979865,0.10650212,0.039606985,-0.17416793,0.16542976,0.064052254,0.2679381,-0.24662346,0.28375933,-0.16971754,0.2364204,0.2226947,0.039756678,0.25195834,0.016392931,0.003960463,-0.12117749,-0.23013003,0.0747533,-0.039136965,0.008088692,-0.2673997,0.40037942,-0.0557557,0.059572056,0.051534977,0.22175914,0.22030385,0.11070152,0.31096977,0.19334783,0.018775992,0.055846293,0.45616463,0.30974123,0.09078913,-0.21823852,0.19241327,-0.17675187
-0.1480071,0.15849331,0.05472779,-0.03792071,0.04080476,-0.39870706,0.01696957,0.40354437,-0.22591588,-0.19912869,-0.119906664,-0.3456568,-0.0029843564,0.21613288,0.22284093,-0.1658842,0.11014764,-0.22790812,-0.027483292,-0.45797765,0.053327337,0.069795035,0.08117297,-0.16809654,0.035445675,0.084787816,-0.17782384,-0.0603726,-0.15130767,0.03333661,0.16384235,0.01955295,0.026384883,-0.08990517,-0.14122045,0.23933457,-0.012650578,-0.12378821,-0.011322919,-0.48161352,0.05525165,-0.15644433,-0.10812974,0.09410694,0.16225696,-0.027990919,-0.15330115,-0.07734772,0.0243124,0.053952157,0.12976295,-0.15245678,-0.11757152,-0.039843142,-0.19905473,0.19707038,0.060932692,-0.123598814,-0.23823375,0.122599795,0.030097114,0.09609322,0.07562059,0.04921139,-0.093409546,0.11866266,0.06802015,0.2804817,-0.28282738,0.24943326,-0.2114029,0.1597431,0.16871287,0.0037944268,0.22732851,0.052288864,-0.051138997,-0.0021232797,-0.22679767,0.12568425,0.027223272,-0.004210864,-0.22808792,0.35558385,-0.03716972,0.10310174,0.10114091,0.2141784,0.28258252,0.071121156,0.2533989,0.1610663,-0.074927285,0.11140121,0.4221931,0.2627772,0.08817463,-0.2537508,0.11116578,-0.114074424
-0.13767378,0.13208394,0.053993423,-0.024607345,0.022695726,-0.37950483,0.033763986,0.40189543,-0.22393163,-0.1770825,-0.109482415,-0.33520487,-0.018847866,0.20740218,0.20683973,-0.1539251,0.107592754,-0.19418474,-0.040364422,-0.4512634,0.07570937,0.09835062,0.07855608,-0.17534648,0.040737424,0.098909594,-0.1873434,-0.040582303,-0.1491832,0.05704805,0.16118258,0.01092795,0.038213994,-0.094341196,-0.1037018,0.22841443,0.029815136,-0.10700622,-0.022832787,-0.43161514,0.041711967,-0.14930324,-0.13863613,0.12148387,0.14458632,-0.039611015,-0.13744633,-0.053840827,0.057195496,0.08106256,0.11056399,-0.16006829,-0.104321025,-0.029359715,-0.16664173,0.18887158,0.077770226,-0.107813336,-0.19229342,0.11653795,0.019367618,0.10691631,0.08171228,0.04554364,-0.12461696,0.13030367,0.0621279,0.2764413,-0.27017358,0.25693315,-0.18939953,0.18710446,0.18990445,0.0017647563,0.21197529,0.024262419,-0.039973874,-0.016655112,-0.22555988,0.112766504,0.013907102,0.012463059,-0.23187761,0.3510485,-0.03445363,0.09114516,0.07538786,0.2006283,0.24290371,0.090001434,0.26488575,0.1602409,-0.03529126,0.08358213,0.40841368,0.25830206,0.10581038,-0.22422431,0.12391389,-0.13430198
-0.14291604,0.13488303,0.058951955,-0.015670093,0.037874028,-0.3756833,0.016592585,0.39522836,-0.2192238,-0.18795078,-0.11122191,-0.32553217,-0.012343927,0.20465131,0.20401618,-0.14868441,0.10341661,-0.20383884,-0.035489973,-0.4402099,0.056328934,0.09318639,0.09228172,-0.1729568,0.03892205,0.08412425,-0.17752455,-0.03264546,-0.15338326,0.04417173,0.1643993,0.0117532,0.032247342,-0.09314396,-0.12001176,0.22574347,0.016976494,-0.1103806,-0.020532679,-0.4417106,0.053966925,-0.14494236,-0.12053164,0.10204074,0.15133326,-0.038517646,-0.13858972,-0.0625101,0.040096343,0.05696498,0.1221438,-0.13615708,-0.090797774,-0.032252155,-0.16730197,0.17893516,0.058009658,-0.114940725,-0.21100591,0.09919138,0.021362236,0.09857786,0.09019204,0.04367313,-0.106446505,0.11714573,0.06173118,0.26827872,-0.2651017,0.24903718,-0.18562843,0.17062598,0.16702203,0.017202236,0.22026195,0.042702973,-0.039652884,-0.01949232,-0.21144567,0.1094854,0.013296486,-0.0033123943,-0.22563948,0.3385439,-0.04445271,0.08593497,0.08718843,0.20125493,0.24905115,0.083889075,0.24942587,0.15849328,-0.047949336,0.09193734,0.41066536,0.25299275,0.0810898,-0.22363472,0.117549196,-0.12768857
-0.16618823,0.09165224,0.15351114,0.07104624,0.08669849,-0.40579477,-0.005238431,0.48433918,-0.27790877,-0.2251968,-0.11811853,-0.41765633,-0.052126817,0.20960261,0.22581747,-0.13901232,0.12560885,-0.16724141,-0.00904313,-0.4930617,0.13079576,0.19178319,0.20204282,-0.28578478,0.06970508,0.13053276,-0.2265025,0.053470995,-0.19772641,0.07693956,0.20032357,0.008854647,0.036831368,-0.13120368,-0.08832399,0.23809421,0.1334686,-0.122849,-0.07123265,-0.43807945,0.07594925,-0.13078108,-0.21187064,0.1544415,0.15834178,-0.07563355,-0.16415761,-0.011255176,0.10782103,0.039150797,0.15321092,-0.1346169,-0.031243954,-0.009924375,-0.09271367,0.13635205,0.0326734,-0.12480409,-0.16099322,0.054941032,-0.031208575,0.13959256,0.12635155,-0.0018517534,-0.17473887,0.14212279,0.06478332,0.26301566,-0.23077305,0.26288292,-0.14750662,0.26873323,0.21540785,0.06453538,0.26530674,0.0105428295,-0.00037977524,-0.1585212,-0.23515849,0.074825265,-0.032106113,0.0052937865,-0.25473243,0.39603242,-0.061328266,0.0321855,0.020372318,0.2079805,0.23757808,0.116489686,0.3175323,0.20853864,0.020488115,0.023824424,0.48324218,0.3162952,0.07458381,-0.20388608,0.19597909,-0.20539746
-0.13987152,0.10597715,0.06533879,0.006648487,0.06347619,-0.36900806,-0.0014819974,0.4131944,-0.24717753,-0.17843051,-0.109921336,-0.34538177,-0.01825709,0.20319849,0.20530766,-0.13833459,0.10865856,-0.18447314,-0.041765448,-0.44275454,0.07878271,0.11211532,0.10549206,-0.20517468,0.052990098,0.089778066,-0.19749732,0.0027419168,-0.16921002,0.05149397,0.17792831,0.00087602466,0.032664835,-0.10678778,-0.10573074,0.21082889,0.0594009,-0.09487117,-0.030072631,-0.41239628,0.045018148,-0.13039286,-0.1433371,0.12550795,0.14036112,-0.04259199,-0.14960809,-0.03953765,0.05855659,0.060873855,0.11603358,-0.15334535,-0.07324956,-0.017010946,-0.11724206,0.1614562,0.05844223,-0.112508826,-0.18449537,0.08695364,-0.010540509,0.109123826,0.09466653,0.04043552,-0.13380753,0.13188666,0.06208688,0.25178128,-0.24934214,0.25931063,-0.1663904,0.18810655,0.19084756,0.020987147,0.21574207,0.015728751,-0.01348294,-0.06175508,-0.19781649,0.07788912,-0.01822039,-0.00038224866,-0.23856102,0.33979967,-0.048218887,0.064503245,0.059820145,0.19190103,0.22668986,0.093568705,0.26109406,0.17727368,-0.003156283,0.07663307,0.409799,0.26665613,0.07156489,-0.19622211,0.13846713,-0.13225164
-0.1608083,0.0784004,0.12906541,0.07536696,0.06796627,-0.38283533,-0.009259905,0.45589203,-0.24533126,-0.22027728,-0.11076735,-0.37354428,-0.043691244,0.19606617,0.18355943,-0.1332146,0.110289,-0.16866569,-0.01952821,-0.46579194,0.1429959,0.18104205,0.20751175,-0.2638441,0.06283017,0.12062564,-0.21038571,0.057994038,-0.19355322,0.07593608,0.20798048,0.0038372907,0.030833324,-0.13791963,-0.09209744,0.22836712,0.14039774,-0.09262822,-0.06952182,-0.42352733,0.082667634,-0.1349375,-0.19428909,0.1460928,0.15802902,-0.06775413,-0.15574792,-0.02427951,0.11336543,0.035205416,0.1489103,-0.09886499,-0.01801848,-0.009683194,-0.07720385,0.11634512,0.008895138,-0.14307973,-0.1543383,0.028699886,-0.016110362,0.1263884,0.15118417,-0.0070234537,-0.15788262,0.15368095,0.062250786,0.25934952,-0.22635822,0.2631486,-0.12839064,0.25569695,0.18131547,0.08861698,0.27319163,0.013627276,-0.006450632,-0.14835611,-0.19686659,0.083692364,-0.041925684,-0.0043837065,-0.2533217,0.35574526,-0.07865225,-0.001696781,0.036671687,0.19197021,0.19425349,0.117229424,0.30603358,0.19991422,0.038120747,0.027768388,0.4720684,0.29361486,0.06228473,-0.17907226,0.18090345,-0.1995625
-0.16131866,0.18653911,0.039680745,-0.016673885,0.024908606,-0.37768546,0.01673526,0.37413886,-0.16844064,-0.21088806,-0.13072826,-0.29731053,-0.0009409783,0.20765932,0.1692052,-0.19371243,0.09046131,-0.24205956,-0.025034841,-0.4259321,0.055847596,0.07515412,0.10526446,-0.16686633,0.045634374,0.06534033,-0.16455813,-0.07712226,-0.10269937,0.05103363,0.15852061,0.023148824,0.0061095813,-0.0911958,-0.1624456,0.26617748,-0.015324439,-0.11513757,0.026495593,-0.52005804,0.062485978,-0.17065129,-0.10808313,0.051523812,0.17476925,-0.035602,-0.12115522,-0.1359036,0.011989965,0.019666431,0.1566703,-0.090564795,-0.099054195,-0.06413194,-0.2284921,0.19137098,0.038041003,-0.16273834,-0.2758232,0.0988748,0.06471754,0.053648666,0.11832442,0.017707963,-0.035972353,0.10319579,0.06684944,0.28872913,-0.3128944,0.24973339,-0.20684202,0.15918736,0.12032645,0.059765555,0.2224425,0.08211877,-0.07756266,0.0067452076,-0.2024889,0.16210562,0.04789247,-0.028540991,-0.2214859,0.2920211,-0.06693661,0.053848803,0.14515786,0.20538133,0.29176414,0.08578629,0.23464356,0.14857234,-0.122406274,0.093389235,0.40884525,0.25256452,0.05114342,-0.24617766,0.063269846,-0.10438946
-0.13908693,0.112397544,0.07671265,0.010204853,0.044476554,-0.3450728,0.0049918867,0.369851,-0.20843603,-0.17876308,-0.10539872,-0.3092553,-0.0153514,0.18114161,0.18371186,-0.1315086,0.094260484,-0.17603368,-0.017762322,-0.39775532,0.07482146,0.10806068,0.11735681,-0.18323919,0.04641234,0.086159185,-0.1701188,-0.0052588144,-0.14610389,0.048105247,0.15911576,0.015531431,0.021584254,-0.09111628,-0.101150066,0.20848925,0.046687305,-0.10306154,-0.026160298,-0.40035394,0.049047716,-0.12997895,-0.12886263,0.10223361,0.1368337,-0.043228943,-0.13204493,-0.052466,0.04601634,0.03942702,0.12495527,-0.1151534,-0.07047026,-0.023771405,-0.13969566,0.14206055,0.04655938,-0.11022258,-0.17543252,0.074144565,0.010343704,0.0959992,0.09016551,0.021754798,-0.10696634,0.110830866,0.06218175,0.23874663,-0.22802672,0.22603549,-0.1612108,0.1764076,0.15045537,0.036936022,0.20758846,0.034536134,-0.031860895,-0.0551447,-0.1893719,0.09710829,0.0026008291,-0.0021178427,-0.20017861,0.31414318,-0.04599728,0.057675898,0.055715106,0.17551523,0.22065865,0.08670847,0.23907049,0.15362765,-0.026739849,0.060916547,0.38844162,0.2415738,0.0674625,-0.19287682,0.118777715,-0.13742216
